Restaurant Name,Link,Venue ID,City,State
High Cotton,https://resy.com/cities/charleston-sc/venues/high-cotton,2747,Charleston,SC
Honeysuckle Rose,https://resy.com/cities/charleston-sc/venues/honeysuckle-rose,77435,Charleston,SC
Husk Charleston,https://resy.com/cities/charleston-sc/venues/husk-charleston,1132,Charleston,SC
Edison,https://resy.com/cities/charleston-sc/venues/edison,60189,Charleston,SC
Edmund's Oast Exchange,https://resy.com/cities/charleston-sc/venues/edmunds-oast-exchange,27180,Charleston,SC
Élevé - Grand Bohemian Charleston,https://resy.com/cities/charleston-sc/venues/eleve-grand-bohemian-hotel,75497,Charleston,SC
Estadio,https://resy.com/cities/charleston-sc/venues/estadio,8015,Charleston,SC
Felix Cocktails et Cuisine,https://resy.com/cities/charleston-sc/venues/felix-cocktails-et-cuisine,1890,Charleston,SC
FIG,https://resy.com/cities/charleston-sc/venues/fig,551,Charleston,SC
Florence's Kitchen,https://resy.com/cities/charleston-sc/venues/florences-kitchen,8522,Charleston,SC
FortyEight – Wine Bar & Kitchen,https://resy.com/cities/charleston-sc/venues/fortyeight-wine-bar,4629,Charleston,SC
Frannie & The Fox,https://resy.com/cities/charleston-sc/venues/frannie-and-the-fox,20321,Charleston,SC
Fuel,https://resy.com/cities/charleston-sc/venues/fuel,1935,Charleston,SC
Fuji Upper King,https://resy.com/cities/charleston-sc/venues/fuji-upper-king,52997,Charleston,SC
Galpão Gaucho Brazilian Steakhouse,https://resy.com/cities/charleston-sc/venues/galpao-gaucho-brazilian-steakhouse,82737,Charleston,SC
Gaulart & Maliclet Fast and French,https://resy.com/cities/charleston-sc/venues/gaulart-and-maliclet-fast-and-french,44899,Charleston,SC
Gingerline,https://resy.com/cities/charleston-sc/venues/gingerline,60772,Charleston,SC
Grace & Grit,https://resy.com/cities/charleston-sc/venues/grace-and-grit,1500,Charleston,SC
Grand Bohemian Wine Bar,https://resy.com/cities/charleston-sc/venues/grand-bohemian-wine-bar,75498,Charleston,SC
Graze,https://resy.com/cities/charleston-sc/venues/graze,2063,Charleston,SC
Grill 225,https://resy.com/cities/charleston-sc/venues/grill-225,67462,Charleston,SC
Halls Chophouse - Charleston,https://resy.com/cities/charleston-sc/venues/halls-chophouse,2751,Charleston,SC
Hank’s Seafood Restaurant,https://resy.com/cities/charleston-sc/venues/hanks-seafood-restaurant,9575,Charleston,SC
Herd Provisions,https://resy.com/cities/charleston-sc/venues/herd-provisions,6338,Charleston,SC
High Cotton,https://resy.com/cities/charleston-sc/venues/high-cotton,2747,Charleston,SC
Honeysuckle Rose,https://resy.com/cities/charleston-sc/venues/honeysuckle-rose,77435,Charleston,SC
Husk Charleston,https://resy.com/cities/charleston-sc/venues/husk-charleston,1132,Charleston,SC
Iron Rose,https://resy.com/cities/charleston-sc/venues/iron-rose,36091,Charleston,SC
Jackrabbit Filly,https://resy.com/cities/charleston-sc/venues/jackrabbit-filly,13993,Charleston,SC
Kultura,https://resy.com/cities/charleston-sc/venues/kultura,70413,Charleston,SC
Kwei Fei,https://resy.com/cities/charleston-sc/venues/kwei-fei,10864,Charleston,SC
La Bonne Franquette,https://resy.com/cities/charleston-sc/venues/la-bonne-franquette,82749,Charleston,SC
Langdon's,https://resy.com/cities/charleston-sc/venues/langdons,3259,Charleston,SC
Le Farfalle,https://resy.com/cities/charleston-sc/venues/le-farfalle,555,Charleston,SC
Legami,https://resy.com/cities/charleston-sc/venues/legami,84241,Charleston,SC
Lenoir CHS,https://resy.com/cities/charleston-sc/venues/lenoir-charleston,43028,Charleston,SC
Leon’s Oyster Shop,https://resy.com/cities/charleston-sc/venues/leons-oyster-shop,509,Charleston,SC
Leyla Fine Lebanese Cuisine,https://resy.com/cities/charleston-sc/venues/leyla-fine-lebanese-cuisine,58611,Charleston,SC
Little Jack's Tavern,https://resy.com/cities/charleston-sc/venues/little-jacks-tavern,478,Charleston,SC
Little Palm,https://resy.com/cities/charleston-sc/venues/little-palm,58945,Charleston,SC
LoLA Park Circle,https://resy.com/cities/charleston-sc/venues/lola-charleston,51909,Charleston,SC
Lowland,https://resy.com/cities/charleston-sc/venues/lowland,74950,Charleston,SC
LTLE FISH,https://resy.com/cities/charleston-sc/venues/ltle-fish,83360,Charleston,SC
Magnolias,https://resy.com/cities/charleston-sc/venues/magnolias,2950,Charleston,SC
Maison Café,https://resy.com/cities/charleston-sc/venues/maison-cafe,75495,Charleston,SC
Makan CHS,https://resy.com/cities/charleston-sc/venues/makan-chs,81936,Charleston,SC
Malagón,https://resy.com/cities/charleston-sc/venues/malagon,5017,Charleston,SC
Marbled & Fin,https://resy.com/cities/charleston-sc/venues/marbled-and-fin,77293,Charleston,SC
Matador,https://resy.com/cities/charleston-sc/venues/matador,73890,Charleston,SC
Meeting at Market (Charleston Place Hotel),https://resy.com/cities/charleston-sc/venues/meeting-at-market-charleston-place-hotel,64828,Charleston,SC
Melfi’s,https://resy.com/cities/charleston-sc/venues/melfis,1974,Charleston,SC
Middleton Place,https://resy.com/cities/charleston-sc/venues/middleton-place,4625,Charleston,SC
MOMO Riverfront Park,https://resy.com/cities/charleston-sc/venues/momo-riverfront-park,54227,Charleston,SC
Mpishi,https://resy.com/cities/charleston-sc/venues/mpishi,6917,Charleston,SC
Ms. Rose's CHS,https://resy.com/cities/charleston-sc/venues/ms-roses-chs,59105,Charleston,SC
MUSE Restaurant & Wine Bar,https://resy.com/cities/charleston-sc/venues/muse-restaurant-and-wine-bar,46777,Charleston,SC
NICO Oysters + Seafood,https://resy.com/cities/charleston-sc/venues/nico-oysters-and-seafood,3276,Charleston,SC
Opal Restaurant and Bar,https://resy.com/cities/charleston-sc/venues/opal,5363,Charleston,SC
Osaka Asian Bistro,https://resy.com/cities/charleston-sc/venues/osaka-asian-bistro,70163,Charleston,SC
Park & Grove,https://resy.com/cities/charleston-sc/venues/park-grove,27632,Charleston,SC
Pearlz Oyster Bar - Charleston,https://resy.com/cities/charleston-sc/venues/pearlz-oyster-bar-charleston,74495,Charleston,SC
Pearlz Oyster Bar - West Ashley,https://resy.com/cities/charleston-sc/venues/pearlz-oyster-bar-west-ashley,74496,Charleston,SC
Pink Bellies,https://resy.com/cities/charleston-sc/venues/pink-bellies,58819,Charleston,SC
Pink Cactus,https://resy.com/cities/charleston-sc/venues/pink-cactus,9621,Charleston,SC
Poogan's Porch,https://resy.com/cities/charleston-sc/venues/poogans-porch,1005,Charleston,SC
Poogan's Smokehouse,https://resy.com/cities/charleston-sc/venues/poogans-smokehouse,1004,Charleston,SC
Post House,https://resy.com/cities/charleston-sc/venues/post-house,10550,Charleston,SC
Rancho Lewis,https://resy.com/cities/charleston-sc/venues/rancho-lewis,58649,Charleston,SC
Raw Lab,https://resy.com/cities/charleston-sc/venues/raw-lab,59673,Charleston,SC
Red Drum Restaurant,https://resy.com/cities/charleston-sc/venues/red-drum-restaurant,642,Charleston,SC
Relish Restaurant,https://resy.com/cities/charleston-sc/venues/relish-restaurant,4518,Charleston,SC
Renzo,https://resy.com/cities/charleston-sc/venues/renzo,2915,Charleston,SC
Revival,https://resy.com/cities/charleston-sc/venues/revival,2654,Charleston,SC
Ritual - Charleston,https://resy.com/cities/charleston-sc/venues/ritual-charleston,64795,Charleston,SC
Ruby Sunshine Downtown Charleston,https://resy.com/cities/charleston-sc/venues/ruby-sunshine-downtown-charleston,65836,Charleston,SC
Rutledge Cab Company,https://resy.com/cities/charleston-sc/venues/rutledge-cab-company,55742,Charleston,SC
Saveurs du Monde Cafe - Westedge,https://resy.com/cities/charleston-sc/venues/saveurs-du-monde-cafe-westedge,73517,Charleston,SC
SAVI Cucina + Wine Bar,https://resy.com/cities/charleston-sc/venues/savi-cucina-and-wine-bar,8416,Charleston,SC
Scotty Doesn't Know Speakeasy,https://resy.com/cities/charleston-sc/venues/scotty-doesnt-know-speakeasy,58536,Charleston,SC
Sermet's Courtyard,https://resy.com/cities/charleston-sc/venues/sermets-courtyard,51903,Charleston,SC
Share House,https://resy.com/cities/charleston-sc/venues/share-house-and-bodega,54030,Charleston,SC
SHIKI,https://resy.com/cities/charleston-sc/venues/shiki,8038,Charleston,SC
Slightly North of Broad,https://resy.com/cities/charleston-sc/venues/slightly-north-of-broad,2767,Charleston,SC
SOL Southwest Kitchen & Tequila Bar - Summerville,https://resy.com/cities/charleston-sc/venues/sol-southwest-kitchen-and-tequila-bar,6430,Charleston,SC
Sorelle,https://resy.com/cities/charleston-sc/venues/sorelle,84772,Charleston,SC
Sorghum & Salt,https://resy.com/cities/charleston-sc/venues/sorghum-and-salt,998,Charleston,SC
Southbound,https://resy.com/cities/charleston-sc/venues/southbound,65499,Charleston,SC
Stella's,https://resy.com/cities/charleston-sc/venues/stellas,451,Charleston,SC
Sushi-Wa,https://resy.com/cities/charleston-sc/venues/sushi-wa,6210,Charleston,SC
Taco Boy Downtown,https://resy.com/cities/charleston-sc/venues/taco-boy,3068,Charleston,SC
Taco Boy Folly Beach,https://resy.com/cities/charleston-sc/venues/taco-boy-fb,3175,Charleston,SC
Taco Boy Downtown,https://resy.com/cities/charleston-sc/venues/taco-boy,3068,Charleston,SC
Taco Boy Folly Beach,https://resy.com/cities/charleston-sc/venues/taco-boy-fb,3175,Charleston,SC
Taco Boy Summerville,https://resy.com/cities/charleston-sc/venues/taco-boy-summerville,6676,Charleston,SC
Taco Boy Downtown,https://resy.com/cities/charleston-sc/venues/taco-boy,3068,Charleston,SC
Taco Boy Folly Beach,https://resy.com/cities/charleston-sc/venues/taco-boy-fb,3175,Charleston,SC
Taco Boy Summerville,https://resy.com/cities/charleston-sc/venues/taco-boy-summerville,6676,Charleston,SC
TBonz - Charleston,https://resy.com/cities/charleston-sc/venues/tbonz-charleston,74501,Charleston,SC
TBonz - West Ashley,https://resy.com/cities/charleston-sc/venues/tbonz-west-ashley,74503,Charleston,SC
The Archer,https://resy.com/cities/charleston-sc/venues/the-archer,81491,Charleston,SC
The Caviar Bar at Zero George,https://resy.com/cities/charleston-sc/venues/the-caviar-bar-at-zero-george,59155,Charleston,SC
The Darling Oyster Bar,https://resy.com/cities/charleston-sc/venues/the-darling-oyster-bar,77641,Charleston,SC
The Dewberry,https://resy.com/cities/charleston-sc/venues/the-dewberry,7269,Charleston,SC
The Grocery,https://resy.com/cities/charleston-sc/venues/the-grocery,795,Charleston,SC
The Harlow,https://resy.com/cities/charleston-sc/venues/the-harlow,75193,Charleston,SC
The James,https://resy.com/cities/charleston-sc/venues/the-james-chs,72255,Charleston,SC
The Mill Street Tavern,https://resy.com/cities/charleston-sc/venues/the-mill-street-tavern,5523,Charleston,SC
The Obstinate Daughter,https://resy.com/cities/charleston-sc/venues/the-obstinate-daughter,720,Charleston,SC
The Ordinary,https://resy.com/cities/charleston-sc/venues/the-ordinary,552,Charleston,SC
The Palmetto Cafe,https://resy.com/cities/charleston-sc/venues/the-palmetto-cafe,10542,Charleston,SC
The Quinte Oyster Bar,https://resy.com/cities/charleston-sc/venues/the-quinte-oyster-bar,64840,Charleston,SC
The Restaurant at Edmund's Oast,https://resy.com/cities/charleston-sc/venues/edmunds-oast,2034,Charleston,SC
The Restaurant at Zero George,https://resy.com/cities/charleston-sc/venues/zero-restaurant-and-bar,5672,Charleston,SC
The Royal Tern,https://resy.com/cities/charleston-sc/venues/the-royal-tern,4027,Charleston,SC
The Select Charleston,https://resy.com/cities/charleston-sc/venues/the-select-charleston,80711,Charleston,SC
The Shellmore,https://resy.com/cities/charleston-sc/venues/the-shellmore,35882,Charleston,SC
The Watch Rooftop Kitchen and Spirits,https://resy.com/cities/charleston-sc/venues/the-watch-rooftop-kitchen-and-spirits,5272,Charleston,SC
Thoroughbred Club,https://resy.com/cities/charleston-sc/venues/thoroughbred-club,64827,Charleston,SC
Tommy Condon's,https://resy.com/cities/charleston-sc/venues/tommy-condons,6129,Charleston,SC
Uncork Charleston,https://resy.com/cities/charleston-sc/venues/uncork-charleston,7023,Charleston,SC
Uptown Social,https://resy.com/cities/charleston-sc/venues/uptown-social,2339,Charleston,SC
Veranda Lounge at The Loutrel,https://resy.com/cities/charleston-sc/venues/veranda-lounge-at-the-loutrel,62671,Charleston,SC
Vern's,https://resy.com/cities/charleston-sc/venues/verns,60323,Charleston,SC
Vintage,https://resy.com/cities/charleston-sc/venues/vintage,3789,Charleston,SC
Wasabi Japanese Steak House and Sushi Bar,https://resy.com/cities/charleston-sc/venues/wasabi-japanese-steak-house-and-sushi-bar,6759,Charleston,SC
Wild Common,https://resy.com/cities/charleston-sc/venues/wild-common,5239,Charleston,SC
Wild Olive Cucina Italiana,https://resy.com/cities/charleston-sc/venues/wild-olive-cucina-italiana,728,Charleston,SC
XO Brasserie,https://resy.com/cities/charleston-sc/venues/xo-brasserie,75267,Charleston,SC
26 West on the Navesink,https://resy.com/cities/red-bank-nj-sc/venues/26-west-on-the-navesink,9972,Red Bank Nj,SC
B2 Bistro and Bar - Red Bank,https://resy.com/cities/red-bank-nj-sc/venues/b2-bistro-and-bar-red-bank,68069,Red Bank Nj,SC
Bombay River,https://resy.com/cities/red-bank-nj-sc/venues/bombay-river,73297,Red Bank Nj,SC
Patrizia's of Red Bank,https://resy.com/cities/red-bank-nj-sc/venues/patrizias-of-red-bank,54515,Red Bank Nj,SC
The Greek Spot,https://resy.com/cities/red-bank-nj-sc/venues/the-greek-spot,78397,Red Bank Nj,SC
929 Kitchen & Bar,https://resy.com/cities/columbia-sc/venues/929-kitchen-and-bar,82934,Columbia,SC
Ambrosia Taverna,https://resy.com/cities/columbia-sc/venues/ambrosia-taverna,65372,Columbia,SC
CITY GRIT,https://resy.com/cities/columbia-sc/venues/city-grit,62851,Columbia,SC
Cola's,https://resy.com/cities/columbia-sc/venues/colas,3878,Columbia,SC
Di Vino Rosso,https://resy.com/cities/columbia-sc/venues/di-vino-rosso,44099,Columbia,SC
Gervais & Vine,https://resy.com/cities/columbia-sc/venues/gervais-and-vine,8783,Columbia,SC
Halls Chophouse - Columbia,https://resy.com/cities/columbia-sc/venues/halls-chophouse-columbia,3439,Columbia,SC
Hampton Street Vineyard,https://resy.com/cities/columbia-sc/venues/hampton-street-vineyard,6578,Columbia,SC
Hendrix,https://resy.com/cities/columbia-sc/venues/hendrix,58556,Columbia,SC
il Focolare Pizzeria,https://resy.com/cities/columbia-sc/venues/il-focolare-pizzeria,54279,Columbia,SC
Il Giorgione,https://resy.com/cities/columbia-sc/venues/il-giorgione,65454,Columbia,SC
Gervais & Vine,https://resy.com/cities/columbia-sc/venues/gervais-and-vine,8783,Columbia,SC
Halls Chophouse - Columbia,https://resy.com/cities/columbia-sc/venues/halls-chophouse-columbia,3439,Columbia,SC
Hampton Street Vineyard,https://resy.com/cities/columbia-sc/venues/hampton-street-vineyard,6578,Columbia,SC
Hendrix,https://resy.com/cities/columbia-sc/venues/hendrix,58556,Columbia,SC
il Focolare Pizzeria,https://resy.com/cities/columbia-sc/venues/il-focolare-pizzeria,54279,Columbia,SC
Il Giorgione,https://resy.com/cities/columbia-sc/venues/il-giorgione,65454,Columbia,SC
Kaminsky's - Columbia,https://resy.com/cities/columbia-sc/venues/kaminskys-columbia,74485,Columbia,SC
Madrigal,https://resy.com/cities/columbia-sc/venues/madrigal-cafe,74476,Columbia,SC
Market on Main,https://resy.com/cities/columbia-sc/venues/market-on-main,22552,Columbia,SC
Mr. Friendly's,https://resy.com/cities/columbia-sc/venues/mr-friendlys,54944,Columbia,SC
Pasta Fresca,https://resy.com/cities/columbia-sc/venues/pasta-fresca,7134,Columbia,SC
Pearlz Oyster Bar - Columbia,https://resy.com/cities/columbia-sc/venues/pearlz-oyster-bar-columbia,74497,Columbia,SC
Tazza Kitchen Trenholm Plaza,https://resy.com/cities/columbia-sc/venues/tazza-kitchen-trenholm-plaza,3250,Columbia,SC
Tombo Grille,https://resy.com/cities/columbia-sc/venues/tombo-grille,5021,Columbia,SC
Travinia Italian Kitchen NE,https://resy.com/cities/columbia-sc/venues/travinia-italian-kitchen-ne,82345,Columbia,SC
Benny's Coastal Kitchen,https://resy.com/cities/hilton-head-island-sc/venues/bennys-coastal-kitchen,76776,Hilton Head Island,SC
Cafe Al Dente,https://resy.com/cities/hilton-head-island-sc/venues/cafe-al-dente,80207,Hilton Head Island,SC
Carolina Crab Company,https://resy.com/cities/hilton-head-island-sc/venues/carolina-crab-company,36508,Hilton Head Island,SC
Catch 22,https://resy.com/cities/hilton-head-island-sc/venues/catch-22,36471,Hilton Head Island,SC
"Coast, Oceanfront Dining",https://resy.com/cities/hilton-head-island-sc/venues/coast-oceanfront-dining,34862,Hilton Head Island,SC
Fishcamp Hilton Head,https://resy.com/cities/hilton-head-island-sc/venues/fishcamp-hilton-head,8679,Hilton Head Island,SC
Frankie Bones - Bluffton,https://resy.com/cities/hilton-head-island-sc/venues/frankie-bones-bluffton,10753,Hilton Head Island,SC
Frankie Bones - Hilton Head Island,https://resy.com/cities/hilton-head-island-sc/venues/frankie-bones-hilton-head-island,10749,Hilton Head Island,SC
Fraser's Tavern,https://resy.com/cities/hilton-head-island-sc/venues/frasers-tavern,34119,Hilton Head Island,SC
Giuseppi’s Pizza & Pasta House - Bluffton,https://resy.com/cities/hilton-head-island-sc/venues/giuseppis-pizza-and-pasta-house-bluffton,10755,Hilton Head Island,SC
Giuseppi’s Pizza & Pasta House - Shelter Cove,https://resy.com/cities/hilton-head-island-sc/venues/giuseppis-pizza-and-pasta-house-shelter-cove,10754,Hilton Head Island,SC
Holy Tequila!,https://resy.com/cities/hilton-head-island-sc/venues/holy-tequila,10763,Hilton Head Island,SC
Fishcamp Hilton Head,https://resy.com/cities/hilton-head-island-sc/venues/fishcamp-hilton-head,8679,Hilton Head Island,SC
Frankie Bones - Bluffton,https://resy.com/cities/hilton-head-island-sc/venues/frankie-bones-bluffton,10753,Hilton Head Island,SC
Frankie Bones - Hilton Head Island,https://resy.com/cities/hilton-head-island-sc/venues/frankie-bones-hilton-head-island,10749,Hilton Head Island,SC
Fraser's Tavern,https://resy.com/cities/hilton-head-island-sc/venues/frasers-tavern,34119,Hilton Head Island,SC
Giuseppi’s Pizza & Pasta House - Bluffton,https://resy.com/cities/hilton-head-island-sc/venues/giuseppis-pizza-and-pasta-house-bluffton,10755,Hilton Head Island,SC
Giuseppi’s Pizza & Pasta House - Shelter Cove,https://resy.com/cities/hilton-head-island-sc/venues/giuseppis-pizza-and-pasta-house-shelter-cove,10754,Hilton Head Island,SC
